run_id,strategy,seq_len,num_peers,replication,churn_rate,seed,token_block,layer_group_size,layer_block_size,decode_steps,chunks_per_step,decode_step_latency_ms_p50,decode_step_latency_ms_p95,decode_step_latency_ms_p99,chunk_get_latency_ms_p95,chunk_success_rate,decode_step_success_rate,timeout_rate,avg_hops_per_chunk,bytes_transferred_total,useful_bytes_total,bytes_overhead_ratio,storage_amplification,peer_utilization_p50,peer_utilization_p95,eviction_events_count,recovery_repair_events_count
run_00110,token_layer_group,1024,32,1,0.05,10,32,2,,5,352,3.45,4.45,4.45,3.0,1.0,1.0,0.0,1.6568,230686720,230686720,1.0,1.0,1179648.0,4371251.2,0,71
run_00111,token_layer_group,1024,32,1,0.05,11,32,2,,5,352,3.45,4.45,4.45,3.0,1.0,1.0,0.0,1.6028,230686720,230686720,1.0,1.0,1310720.0,3728998.4,0,77
run_00112,token_layer_group,1024,32,1,0.05,12,32,2,,5,352,3.45,4.45,4.45,3.0,1.0,1.0,0.0,1.925,230686720,230686720,1.0,1.0,1376256.0,3879731.2,0,59
run_00113,token_layer_group,1024,32,1,0.05,13,32,2,,5,352,3.45,3.45,4.45,2.0,1.0,1.0,0.0,1.6062,230686720,230686720,1.0,1.0,1310720.0,3938713.6,0,52
run_00114,token_layer_group,1024,32,1,0.05,14,32,2,,5,352,2.45,4.45,4.45,3.0,1.0,1.0,0.0,1.5585,230686720,230686720,1.0,1.0,1310720.0,3381657.6,0,80
run_00115,token_layer_group,1024,32,1,0.05,15,32,2,,5,352,3.45,3.45,3.45,2.0,0.999432,0.8,0.000568,1.6102,230555648,230686720,0.999432,1.0,1572864.0,3250585.6,0,59
run_00116,token_layer_group,1024,32,1,0.05,16,32,2,,5,352,3.45,4.45,4.45,3.0,1.0,1.0,0.0,1.9807,230686720,230686720,1.0,1.0,1441792,5216665.6,0,54
run_00117,token_layer_group,1024,32,1,0.05,17,32,2,,5,352,2.45,4.45,4.45,3.0,1.0,1.0,0.0,1.5517,230686720,230686720,1.0,1.0,1638400.0,2975334.4,0,54
run_00118,token_layer_group,1024,32,1,0.05,18,32,2,,5,352,3.45,4.45,5.45,3.0,0.997159,0.0,0.002841,1.7205,230031360,230686720,0.997159,1.0,1310720,3735552.0,0,76
run_00119,token_layer_group,1024,32,1,0.05,19,32,2,,5,352,3.45,4.45,4.45,3.0,1.0,1.0,0.0,1.7597,230686720,230686720,1.0,1.0,1441792,4587520.0,0,57
run_00120,token_layer_group,128,32,1,0.15,0,32,2,,5,44,3.45,4.45,4.45,3.0,1.0,1.0,0.0,1.8818,28835840,28835840,1.0,1.0,393216.0,1035468.8,0,28
run_00121,token_layer_group,128,32,1,0.15,1,32,2,,5,44,3.45,4.45,4.45,3.0,1.0,1.0,0.0,2.0455,28835840,28835840,1.0,1.0,262144,1101004.8,0,36
run_00122,token_layer_group,128,32,1,0.15,2,32,2,,5,44,3.45,4.45,4.45,3.0,1.0,1.0,0.0,1.9773,28835840,28835840,1.0,1.0,393216.0,786432.0,0,30
run_00123,token_layer_group,128,32,1,0.15,3,32,2,,5,44,2.95,4.45,4.45,3.0,1.0,1.0,0.0,1.6727,28835840,28835840,1.0,1.0,262144,773324.8,0,22
run_00124,token_layer_group,128,32,1,0.15,4,32,2,,5,44,3.45,4.45,4.45,3.0,1.0,1.0,0.0,1.9909,28835840,28835840,1.0,1.0,327680.0,655360.0,0,26
run_00125,token_layer_group,128,32,1,0.15,5,32,2,,5,44,3.45,4.45,4.45,3.0,1.0,1.0,0.0,2.0455,28835840,28835840,1.0,1.0,262144,1245184.0,0,34
run_00126,token_layer_group,128,32,1,0.15,6,32,2,,5,44,3.45,4.45,4.45,3.0,1.0,1.0,0.0,1.7773,28835840,28835840,1.0,1.0,262144,720896.0,0,31
run_00127,token_layer_group,128,32,1,0.15,7,32,2,,5,44,3.45,4.45,4.45,3.0,1.0,1.0,0.0,2.1091,28835840,28835840,1.0,1.0,262144,996147.2,0,30
run_00128,token_layer_group,128,32,1,0.15,8,32,2,,5,44,3.45,4.45,4.45,3.0,1.0,1.0,0.0,2.0136,28835840,28835840,1.0,1.0,262144,969932.8,0,37
run_00129,token_layer_group,128,32,1,0.15,9,32,2,,5,44,3.45,4.45,4.45,3.0,1.0,1.0,0.0,1.8091,28835840,28835840,1.0,1.0,262144,655360.0,0,32
run_00130,token_layer_group,128,32,1,0.15,10,32,2,,5,44,3.45,4.45,4.45,3.0,1.0,1.0,0.0,2.0227,28835840,28835840,1.0,1.0,393216,786432.0,0,27
run_00131,token_layer_group,128,32,1,0.15,11,32,2,,5,44,3.45,4.45,4.45,3.0,1.0,1.0,0.0,2.1364,28835840,28835840,1.0,1.0,262144,838860.8,0,32
run_00132,token_layer_group,128,32,1,0.15,12,32,2,,5,44,3.45,4.45,4.45,3.0,1.0,1.0,0.0,2.0636,28835840,28835840,1.0,1.0,393216,1166540.8,0,36
run_00133,token_layer_group,128,32,1,0.15,13,32,2,,5,44,3.45,4.45,4.45,3.0,1.0,1.0,0.0,1.7955,28835840,28835840,1.0,1.0,327680.0,747110.4,0,22
run_00134,token_layer_group,128,32,1,0.15,14,32,2,,5,44,3.45,4.45,4.45,3.0,1.0,1.0,0.0,1.9318,28835840,28835840,1.0,1.0,262144,747110.4,0,26
