run_id,strategy,seq_len,num_peers,replication,churn_rate,seed,token_block,layer_group_size,layer_block_size,decode_steps,chunks_per_step,decode_step_latency_ms_p50,decode_step_latency_ms_p95,decode_step_latency_ms_p99,chunk_get_latency_ms_p95,chunk_success_rate,decode_step_success_rate,timeout_rate,avg_hops_per_chunk,bytes_transferred_total,useful_bytes_total,bytes_overhead_ratio,storage_amplification,peer_utilization_p50,peer_utilization_p95,eviction_events_count,recovery_repair_events_count
run_00046,token_layer_group,512,64,2,0.05,1,128,2,,5,44,8.2,9.2,9.2,4.0,1.0,1.0,0.0,2.5273,115343360,115343360,1.0,2.0,1048576.0,3067084.8,0,19
run_00047,token_layer_group,512,64,2,0.05,2,128,2,,5,44,8.2,9.2,9.2,4.0,1.0,1.0,0.0,2.4045,115343360,115343360,1.0,2.0,1048576.0,2437939.2,0,18
run_00048,token_layer_group,512,64,2,0.05,3,128,2,,5,44,8.2,9.2,10.01,4.0,1.0,1.0,0.0,2.85,115343360,115343360,1.0,2.0,1048576.0,2097152.0,0,13
run_00049,token_layer_group,512,64,2,0.05,4,128,2,,5,44,8.2,9.2,9.2,4.0,1.0,1.0,0.0,2.5364,115343360,115343360,1.0,2.0,1048576.0,2621440.0,0,15
run_00050,token_layer_group,512,64,2,0.0,0,128,4,,5,24,13.2,14.2,14.2,4.0,1.0,1.0,0.0,2.95,115343360,115343360,1.0,2.0,1048576,3670016.0,0,0
run_00051,token_layer_group,512,64,2,0.0,1,128,4,,5,24,13.2,14.2,14.2,4.0,1.0,1.0,0.0,2.7083,115343360,115343360,1.0,2.0,1048576,3774873.6,0,0
run_00052,token_layer_group,512,64,2,0.0,2,128,4,,5,24,13.2,14.2,14.2,4.0,1.0,1.0,0.0,2.7333,115343360,115343360,1.0,2.0,1048576.0,3827302.4,0,0
run_00053,token_layer_group,512,64,2,0.0,3,128,4,,5,24,12.2,14.2,14.2,4.0,1.0,1.0,0.0,2.625,115343360,115343360,1.0,2.0,1048576.0,3145728.0,0,0
run_00054,token_layer_group,512,64,2,0.0,4,128,4,,5,24,13.2,14.2,14.2,4.0,1.0,1.0,0.0,2.8667,115343360,115343360,1.0,2.0,1048576.0,3722444.8,0,0
run_00055,token_layer_group,512,64,2,0.05,0,128,4,,5,24,13.2,14.2,14.2,4.0,1.0,1.0,0.0,2.6942,115343360,115343360,1.0,2.0,1048576.0,4718592.0,0,12
run_00056,token_layer_group,512,64,2,0.05,1,128,4,,5,24,13.2,14.2,14.2,4.0,1.0,1.0,0.0,2.6833,115343360,115343360,1.0,2.0,1048576.0,4666163.2,0,13
run_00057,token_layer_group,512,64,2,0.05,2,128,4,,5,24,13.2,14.2,14.2,4.0,1.0,1.0,0.0,2.825,115343360,115343360,1.0,2.0,1048576,3932160.0,0,7
run_00058,token_layer_group,512,64,2,0.05,3,128,4,,5,24,12.7,14.2,14.2,4.0,1.0,1.0,0.0,2.6667,115343360,115343360,1.0,2.0,1048576.0,5138022.4,0,13
run_00059,token_layer_group,512,64,2,0.05,4,128,4,,5,24,12.2,14.2,14.2,4.0,1.0,1.0,0.0,2.6,115343360,115343360,1.0,2.0,1048576.0,5976883.2,0,16
run_00060,token_only,512,64,2,0.0,0,32,,,5,16,16.95,17.95,18.16,4.0,1.0,1.0,0.0,2.9,115343360,115343360,1.0,2.0,1441792,2883584.0,0,0
run_00061,token_only,512,64,2,0.0,1,32,,,5,16,16.95,17.95,17.95,4.0,1.0,1.0,0.0,2.8625,115343360,115343360,1.0,2.0,1441792.0,2883584.0,0,0
run_00062,token_only,512,64,2,0.0,2,32,,,5,16,16.95,17.95,17.95,4.0,1.0,1.0,0.0,2.7,115343360,115343360,1.0,2.0,1441792.0,2883584.0,0,0
run_00063,token_only,512,64,2,0.0,3,32,,,5,16,16.95,17.95,18.16,4.0,1.0,1.0,0.0,2.65,115343360,115343360,1.0,2.0,1441792.0,2883584.0,0,0
run_00064,token_only,512,64,2,0.0,4,32,,,5,16,16.95,17.95,17.95,4.0,1.0,1.0,0.0,2.85,115343360,115343360,1.0,2.0,1441792,2883584.0,0,0
run_00065,token_only,512,64,2,0.05,0,32,,,5,16,16.95,17.95,17.95,4.0,1.0,1.0,0.0,2.675,115343360,115343360,1.0,2.0,1441792.0,2883584.0,0,4
run_00066,token_only,512,64,2,0.05,1,32,,,5,16,16.95,17.95,18.16,4.0,1.0,1.0,0.0,2.9,115343360,115343360,1.0,2.0,1441792,3892838.4,0,6
run_00067,token_only,512,64,2,0.05,2,32,,,5,16,16.95,17.95,17.95,4.0,1.0,1.0,0.0,2.775,115343360,115343360,1.0,2.0,1441792,3748659.2,0,5
run_00068,token_only,512,64,2,0.05,3,32,,,5,16,16.95,17.95,18.95,4.0,1.0,1.0,0.0,2.7625,115343360,115343360,1.0,2.0,1441792,3748659.2,0,6
run_00069,token_only,512,64,2,0.05,4,32,,,5,16,16.95,17.95,17.95,4.0,1.0,1.0,0.0,2.7,115343360,115343360,1.0,2.0,1441792,3604480.0,0,6
run_00070,token_only,512,64,2,0.0,0,64,,,5,8,30.7,31.7,32.31,4.0,1.0,1.0,0.0,2.775,115343360,115343360,1.0,2.0,2883584.0,5767168.0,0,0
run_00071,token_only,512,64,2,0.0,1,64,,,5,8,30.7,31.7,31.7,4.0,1.0,1.0,0.0,2.475,115343360,115343360,1.0,2.0,2883584.0,5767168.0,0,0
run_00072,token_only,512,64,2,0.0,2,64,,,5,8,30.7,31.7,31.7,4.0,1.0,1.0,0.0,2.439,115343360,115343360,1.0,2.0,2883584,5767168.0,0,0
run_00073,token_only,512,64,2,0.0,3,64,,,5,8,30.7,31.75,32.7,4.05,1.0,1.0,0.0,2.525,115343360,115343360,1.0,2.0,2883584.0,7064780.8,0,0
run_00074,token_only,512,64,2,0.0,4,64,,,5,8,30.7,31.7,32.31,4.0,1.0,1.0,0.0,2.725,115343360,115343360,1.0,2.0,2883584.0,5767168.0,0,0
run_00075,token_only,512,64,2,0.05,0,64,,,5,8,30.7,31.7,31.7,4.0,1.0,1.0,0.0,2.675,115343360,115343360,1.0,2.0,2883584,5767168.0,0,3
run_00076,token_only,512,64,2,0.05,1,64,,,5,8,30.7,31.7,31.7,4.0,1.0,1.0,0.0,2.775,115343360,115343360,1.0,2.0,2883584.0,6776422.4,0,3
run_00077,token_only,512,64,2,0.05,2,64,,,5,8,30.2,31.7,31.7,4.0,1.0,1.0,0.0,2.475,115343360,115343360,1.0,2.0,2883584,5767168.0,0,0
run_00078,token_only,512,64,2,0.05,3,64,,,5,8,30.7,31.7,31.7,4.0,1.0,1.0,0.0,2.65,115343360,115343360,1.0,2.0,2883584.0,9083289.6,0,9
run_00079,token_only,512,64,2,0.05,4,64,,,5,8,30.7,31.7,32.31,4.0,1.0,1.0,0.0,3.025,115343360,115343360,1.0,2.0,2883584.0,5767168.0,0,3
run_00080,token_only,512,64,2,0.0,0,128,,,5,4,58.2,60.2,60.2,5.0,1.0,1.0,0.0,3,115343360,115343360,1.0,2.0,5767168.0,5767168.0,0,0
run_00081,token_only,512,64,2,0.0,1,128,,,5,4,58.2,59.2,59.2,4.0,1.0,1.0,0.0,2.88,115343360,115343360,1.0,2.0,5767168.0,5767168.0,0,0
run_00082,token_only,512,64,2,0.0,2,128,,,5,4,58.2,59.25,60.01,4.05,1.0,1.0,0.0,3.05,115343360,115343360,1.0,2.0,5767168.0,5767168.0,0,0
run_00083,token_only,512,64,2,0.0,3,128,,,5,4,57.7,59.2,59.2,4.0,1.0,1.0,0.0,2.7778,115343360,115343360,1.0,2.0,5767168.0,5767168.0,0,0
run_00084,token_only,512,64,2,0.0,4,128,,,5,4,58.2,59.25,60.01,4.05,1.0,1.0,0.0,2.65,115343360,115343360,1.0,2.0,5767168.0,5767168.0,0,0
run_00085,token_only,512,64,2,0.05,0,128,,,5,4,58.2,60.2,60.2,5.0,1.0,1.0,0.0,3,115343360,115343360,1.0,2.0,5767168.0,5767168.0,0,0
run_00086,token_only,512,64,2,0.05,1,128,,,5,4,58.2,58.25,59.01,4.0,1.0,1.0,0.0,2.76,115343360,115343360,1.0,2.0,5767168.0,5767168.0,0,2
run_00087,token_only,512,64,2,0.05,2,128,,,5,4,57.2,60.2,60.2,5.0,1.0,1.0,0.0,2.55,115343360,115343360,1.0,2.0,5767168.0,9515827.2,0,1
run_00088,token_only,512,64,2,0.05,3,128,,,5,4,58.2,59.25,60.01,5.0,1.0,1.0,0.0,3.069,115343360,115343360,1.0,2.0,5767168,8650752.0,0,4
run_00089,token_only,512,64,2,0.05,4,128,,,5,4,58.2,59.2,59.2,4.0,1.0,1.0,0.0,3.05,115343360,115343360,1.0,2.0,5767168.0,5767168.0,0,0
run_00090,layer_only,512,64,2,0.0,0,,,1,5,22,13.2,13.75,14.2,3.55,1.0,1.0,0.0,2.5,115343360,115343360,1.0,2.0,1048576,3145728.0,0,0
run_00091,layer_only,512,64,2,0.0,1,,,1,5,22,12.7,14.2,14.2,4.0,1.0,1.0,0.0,2.5818,115343360,115343360,1.0,2.0,1048576,3145728.0,0,0
run_00092,layer_only,512,64,2,0.0,2,,,1,5,22,13.2,14.2,15.11,4.0,1.0,1.0,0.0,2.6818,115343360,115343360,1.0,2.0,1048576,2097152.0,0,0
run_00093,layer_only,512,64,2,0.0,3,,,1,5,22,13.2,14.2,14.2,4.0,1.0,1.0,0.0,2.8455,115343360,115343360,1.0,2.0,1048576,3145728.0,0,0
run_00094,layer_only,512,64,2,0.0,4,,,1,5,22,13.2,14.2,14.2,4.0,1.0,1.0,0.0,2.7182,115343360,115343360,1.0,2.0,1048576,3145728.0,0,0
run_00095,layer_only,512,64,2,0.05,0,,,1,5,22,13.2,13.75,14.2,3.55,1.0,1.0,0.0,2.4455,115343360,115343360,1.0,2.0,1048576.0,3145728.0,0,5
run_00096,layer_only,512,64,2,0.05,1,,,1,5,22,12.2,14.2,14.2,4.0,1.0,1.0,0.0,2.4909,115343360,115343360,1.0,2.0,1048576,3145728.0,0,9
run_00097,layer_only,512,64,2,0.05,2,,,1,5,22,13.2,14.2,14.2,4.0,1.0,1.0,0.0,2.5182,115343360,115343360,1.0,2.0,1048576.0,3145728.0,0,9
run_00098,layer_only,512,64,2,0.05,3,,,1,5,22,13.2,14.2,14.2,4.0,1.0,1.0,0.0,3,115343360,115343360,1.0,2.0,1048576,3460300.8,0,9
run_00099,layer_only,512,64,2,0.05,4,,,1,5,22,13.2,14.2,14.2,4.0,1.0,1.0,0.0,2.5727,115343360,115343360,1.0,2.0,1048576.0,3617587.2,0,12
run_00100,layer_only,512,64,2,0.0,0,,,2,5,11,23.2,24.2,24.2,4.0,1.0,1.0,0.0,2.8909,115343360,115343360,1.0,2.0,2097152.0,4718592.0,0,0
run_00101,layer_only,512,64,2,0.0,1,,,2,5,11,23.2,24.2,24.2,4.0,1.0,1.0,0.0,2.7636,115343360,115343360,1.0,2.0,2097152,6081740.8,0,0
run_00102,layer_only,512,64,2,0.0,2,,,2,5,11,23.2,23.5,24.2,3.05,1.0,1.0,0.0,2.6,115343360,115343360,1.0,2.0,2097152.0,3355443.2,0,0
run_00103,layer_only,512,64,2,0.0,3,,,2,5,11,23.2,24.2,24.2,4.0,1.0,1.0,0.0,2.9091,115343360,115343360,1.0,2.0,2097152.0,5242880.0,0,0
run_00104,layer_only,512,64,2,0.0,4,,,2,5,11,23.2,24.2,24.2,4.0,1.0,1.0,0.0,2.8,115343360,115343360,1.0,2.0,2097152.0,5242880.0,0,0
run_00105,layer_only,512,64,2,0.05,0,,,2,5,11,23.2,24.2,24.2,4.0,1.0,1.0,0.0,2.7636,115343360,115343360,1.0,2.0,2097152.0,6291456.0,0,7
run_00106,layer_only,512,64,2,0.05,1,,,2,5,11,23.2,24.2,24.2,4.0,1.0,1.0,0.0,2.9818,115343360,115343360,1.0,2.0,2097152,5452595.2,0,3
run_00107,layer_only,512,64,2,0.05,2,,,2,5,11,23.2,24.2,24.2,4.0,1.0,1.0,0.0,2.7333,115343360,115343360,1.0,2.0,2097152.0,4508876.8,0,3
run_00108,layer_only,512,64,2,0.05,3,,,2,5,11,23.2,24.2,24.66,4.0,1.0,1.0,0.0,2.9273,115343360,115343360,1.0,2.0,2097152,4613734.4,0,6
run_00109,layer_only,512,64,2,0.05,4,,,2,5,11,22.2,24.2,24.2,4.0,1.0,1.0,0.0,2.2364,115343360,115343360,1.0,2.0,2097152,4613734.4,0,7
run_00110,layer_only,512,64,2,0.0,0,,,4,5,6,43.2,44.2,44.2,4.0,1.0,1.0,0.0,3.1,115343360,115343360,1.0,2.0,4194304.0,6291456.0,0,0
run_00111,layer_only,512,64,2,0.0,1,,,4,5,6,43.2,43.75,44.2,4.0,1.0,1.0,0.0,2.8333,115343360,115343360,1.0,2.0,4194304,7549747.2,0,0
run_00112,layer_only,512,64,2,0.0,2,,,4,5,6,43.2,43.75,44.2,4.0,1.0,1.0,0.0,2.7667,115343360,115343360,1.0,2.0,4194304,6291456.0,0,0
run_00113,layer_only,512,64,2,0.0,3,,,4,5,6,43.2,44.2,44.2,4.55,1.0,1.0,0.0,3.0667,115343360,115343360,1.0,2.0,4194304,5242880.0,0,0
run_00114,layer_only,512,64,2,0.0,4,,,4,5,6,43.2,44.2,44.2,4.0,1.0,1.0,0.0,3.1667,115343360,115343360,1.0,2.0,4194304.0,6291456.0,0,0
run_00115,layer_only,512,64,2,0.05,0,,,4,5,6,43.2,44.2,44.2,4.0,1.0,1.0,0.0,3.0333,115343360,115343360,1.0,2.0,4194304.0,6291456.0,0,2
run_00116,layer_only,512,64,2,0.05,1,,,4,5,6,43.2,44.2,44.2,4.0,1.0,1.0,0.0,2.9,115343360,115343360,1.0,2.0,4194304,7549747.2,0,0
run_00117,layer_only,512,64,2,0.05,2,,,4,5,6,42.2,44.2,44.2,4.0,1.0,1.0,0.0,2.5806,115343360,115343360,1.0,2.0,4194304.0,5662310.4,0,3
run_00118,layer_only,512,64,2,0.05,3,,,4,5,6,43.2,44.2,44.2,4.0,1.0,1.0,0.0,3.1,115343360,115343360,1.0,2.0,4194304.0,5138022.4,0,1
run_00119,layer_only,512,64,2,0.05,4,,,4,5,6,43.2,43.75,44.2,4.0,1.0,1.0,0.0,2.7,115343360,115343360,1.0,2.0,4194304,6291456.0,0,3
